Crash ID,$1000 Damage to Any One Person's Property,Agency,Case ID,City,Contributing Factors,County,Crash Date,Crash Severity,Fatal Crash Flag,Intersecting Street Number,Nearest Trauma Center,Nearest Trauma Center Distance,Region,Contributing Factor 1,Contributing Factor 2,Contributing Factor 3,Driver Zip Code,Lessee/Owner Zip Code,Vehicle Hit and Run Flag,VIN,Person Age,Person Gender,Person Injury Severity,Person Non-Suspected Serious Injury Count,Person Number,Physical Location of An Occupant
20745231,Yes,LAKE JACKSON POLICE DEPARTMENT,,LAKE JACKSON,DRIVER INATTENTION; FOLLOWED TOO CLOSELY,BRAZORIA,2025-04-08,N - NOT INJURED,0,NO DATA,285 - UTMB HEALTH ANGLETON DANBURY CAMPUS,9.908,,44 - FOLLOWED TOO CLOSELY,20 - DRIVER INATTENTION,No Data,77494,77494,No,5TDZZRFH4K5301661,46,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745231,Yes,LAKE JACKSON POLICE DEPARTMENT,,LAKE JACKSON,DRIVER INATTENTION; FOLLOWED TOO CLOSELY,BRAZORIA,2025-04-08,N - NOT INJURED,0,NO DATA,285 - UTMB HEALTH ANGLETON DANBURY CAMPUS,9.908,,No Data,No Data,No Data,77534,77534,No,WDDLJ56B0FA146381,33,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745244,Yes,FORT WORTH POLICE DEPARTMENT,250024996,FORT WORTH,CHANGED LANE WHEN UNSAFE; FAILED TO CONTROL SPEED,TARRANT,2025-04-08,N - NOT INJURED,0,NO DATA,78 - COOK CHILDRENS MEDICAL CENTER,5.215,WE,4 - CHANGED LANE WHEN UNSAFE,No Data,No Data,76131,76131,No,4T1K61AK2NU049466,22,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745244,Yes,FORT WORTH POLICE DEPARTMENT,250024996,FORT WORTH,CHANGED LANE WHEN UNSAFE; FAILED TO CONTROL SPEED,TARRANT,2025-04-08,N - NOT INJURED,0,NO DATA,78 - COOK CHILDRENS MEDICAL CENTER,5.215,WE,No Data,No Data,No Data,76179,76179,No,5XXGR4A62CG061688,57,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745244,Yes,FORT WORTH POLICE DEPARTMENT,250024996,FORT WORTH,CHANGED LANE WHEN UNSAFE; FAILED TO CONTROL SPEED,TARRANT,2025-04-08,N - NOT INJURED,0,NO DATA,78 - COOK CHILDRENS MEDICAL CENTER,5.215,WE,No Data,No Data,No Data,76182,76182,No,5NPEB4AC7CH390361,29,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745244,Yes,FORT WORTH POLICE DEPARTMENT,250024996,FORT WORTH,CHANGED LANE WHEN UNSAFE; FAILED TO CONTROL SPEED,TARRANT,2025-04-08,N - NOT INJURED,0,NO DATA,78 - COOK CHILDRENS MEDICAL CENTER,5.215,WE,No Data,No Data,No Data,76182,76182,No,5NPEB4AC7CH390361,29,2 - FEMALE,N - NOT INJURED,0,2,3 - FRONT RIGHT
20745244,Yes,FORT WORTH POLICE DEPARTMENT,250024996,FORT WORTH,CHANGED LANE WHEN UNSAFE; FAILED TO CONTROL SPEED,TARRANT,2025-04-08,N - NOT INJURED,0,NO DATA,78 - COOK CHILDRENS MEDICAL CENTER,5.215,WE,No Data,No Data,No Data,76084,75024,No,2T3C1RFV1LW090891,25,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745244,Yes,FORT WORTH POLICE DEPARTMENT,250024996,FORT WORTH,CHANGED LANE WHEN UNSAFE; FAILED TO CONTROL SPEED,TARRANT,2025-04-08,N - NOT INJURED,0,NO DATA,78 - COOK CHILDRENS MEDICAL CENTER,5.215,WE,No Data,No Data,No Data,76084,75024,No,2T3C1RFV1LW090891,2,2 - FEMALE,N - NOT INJURED,0,2,6 - SECOND SEAT RIGHT
20745244,Yes,FORT WORTH POLICE DEPARTMENT,250024996,FORT WORTH,CHANGED LANE WHEN UNSAFE; FAILED TO CONTROL SPEED,TARRANT,2025-04-08,N - NOT INJURED,0,NO DATA,78 - COOK CHILDRENS MEDICAL CENTER,5.215,WE,22 - FAILED TO CONTROL SPEED,No Data,No Data,76023,76023,No,4T1FA38P15U044756,63,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745292,Yes,LUBBOCK POLICE DEPARTMENT,250010808,LUBBOCK,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,LUBBOCK,2025-04-08,N - NOT INJURED,0,NO DATA,277 - UNIVERSITY MEDICAL CENTER,4.531,1,37 - FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,No Data,No Data,79413,79413,No,KL4AMBSL1RB024198,67,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745292,Yes,LUBBOCK POLICE DEPARTMENT,250010808,LUBBOCK,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,LUBBOCK,2025-04-08,N - NOT INJURED,0,NO DATA,277 - UNIVERSITY MEDICAL CENTER,4.531,1,No Data,No Data,No Data,79407,79357,No,1FMCU0G9XHUE47179,29,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745299,Yes,FLOYD COUNTY SHERIFF'S OFFICE,2025001332,OUTSIDE CITY LIMITS,ANIMAL ON ROAD - DOMESTIC;DRIVER INATTENTION,FLOYD,2025-04-08,N - NOT INJURED,0,NO DATA,84 - COVENANT HOSPITAL PLAINVIEW,14.105,3,1 - ANIMAL ON ROAD - DOMESTIC,20 - DRIVER INATTENTION,No Data,79235,79072,No,1G1BC5SM2J7129890,32,2 - FEMALE,99 - UNKNOWN,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745299,Yes,FLOYD COUNTY SHERIFF'S OFFICE,2025001332,OUTSIDE CITY LIMITS,ANIMAL ON ROAD - DOMESTIC;DRIVER INATTENTION,FLOYD,2025-04-08,N - NOT INJURED,0,NO DATA,84 - COVENANT HOSPITAL PLAINVIEW,14.105,3,1 - ANIMAL ON ROAD - DOMESTIC,20 - DRIVER INATTENTION,No Data,79235,79072,No,1G1BC5SM2J7129890,31,1 - MALE,N - NOT INJURED,0,2,3 - FRONT RIGHT
20745315,Yes,LONGVIEW POLICE DEPARTMENT,25-4606,LONGVIEW,FAILED TO CONTROL SPEED,GREGG,2025-04-08,N - NOT INJURED,0,NO DATA,149 - LONGVIEW REGIONAL MEDICAL CENTER,2.329,,No Data,No Data,No Data,75602,75602,No,1GCHSDFE9C8134762,23,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745315,Yes,LONGVIEW POLICE DEPARTMENT,25-4606,LONGVIEW,FAILED TO CONTROL SPEED,GREGG,2025-04-08,N - NOT INJURED,0,NO DATA,149 - LONGVIEW REGIONAL MEDICAL CENTER,2.329,,22 - FAILED TO CONTROL SPEED,No Data,No Data,76755,76755,No,1FMZU32X2XZB64679,30,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745323,Yes,SAN ANGELO POLICE DEPARTMENT,20250003837,SAN ANGELO,FAILED TO CONTROL SPEED,TOM GREEN,2025-04-08,N - NOT INJURED,0,NO DATA,230 - SHANNON MEDICAL CENTER,2.117,,22 - FAILED TO CONTROL SPEED,No Data,No Data,76903,76901,No,1FD8W3HT5CEB21546,60,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745323,Yes,SAN ANGELO POLICE DEPARTMENT,20250003837,SAN ANGELO,FAILED TO CONTROL SPEED,TOM GREEN,2025-04-08,N - NOT INJURED,0,NO DATA,230 - SHANNON MEDICAL CENTER,2.117,,No Data,No Data,No Data,76901,76901,No,1FTRW12W17FB60974,43,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745340,Yes,RED OAK POLICE DEPARTMENT,25RP013267,RED OAK,FAILED TO CONTROL SPEED,ELLIS,2025-04-08,N - NOT INJURED,0,NO DATA,30 - BAYLOR SCOTT & WHITE MEDICAL CENTER AT WAXAHACHIE,6.663,,22 - FAILED TO CONTROL SPEED,No Data,No Data,75216,76012,No,4T1BK36B38U307031,58,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745340,Yes,RED OAK POLICE DEPARTMENT,25RP013267,RED OAK,FAILED TO CONTROL SPEED,ELLIS,2025-04-08,N - NOT INJURED,0,NO DATA,30 - BAYLOR SCOTT & WHITE MEDICAL CENTER AT WAXAHACHIE,6.663,,No Data,No Data,No Data,75154,75154,No,1C4SDHCT0JC461295,73,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745340,Yes,RED OAK POLICE DEPARTMENT,25RP013267,RED OAK,FAILED TO CONTROL SPEED,ELLIS,2025-04-08,N - NOT INJURED,0,NO DATA,30 - BAYLOR SCOTT & WHITE MEDICAL CENTER AT WAXAHACHIE,6.663,,No Data,No Data,No Data,75154,75154,No,1C4SDHCT0JC461295,67,2 - FEMALE,N - NOT INJURED,0,2,3 - FRONT RIGHT
20745341,Yes,CORPUS CHRISTI POLICE DEPARTMENT,C2502020,CORPUS CHRISTI,CHANGED LANE WHEN UNSAFE,NUECES,2025-04-08,N - NOT INJURED,0,NO DATA,81 - CORPUS CHRISTI MEDICAL CENTER - BAY AREA,1.434,,4 - CHANGED LANE WHEN UNSAFE,No Data,No Data,78417,21152,No,1GCHSCEA9M1208104,22,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745341,Yes,CORPUS CHRISTI POLICE DEPARTMENT,C2502020,CORPUS CHRISTI,CHANGED LANE WHEN UNSAFE,NUECES,2025-04-08,N - NOT INJURED,0,NO DATA,81 - CORPUS CHRISTI MEDICAL CENTER - BAY AREA,1.434,,No Data,No Data,No Data,78412,78412,No,4T1T11AKXMU565527,80,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745349,No,LAREDO POLICE DEPARTMENT,2025-00055793,LAREDO,CHANGED LANE WHEN UNSAFE,WEBB,2025-04-08,N - NOT INJURED,0,NO DATA,99 - DOCTORS HOSPITAL OF LAREDO,2.532,,4 - CHANGED LANE WHEN UNSAFE,No Data,No Data,78045,78045,No,1FTFW1E53NKD38989,46,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745349,No,LAREDO POLICE DEPARTMENT,2025-00055793,LAREDO,CHANGED LANE WHEN UNSAFE,WEBB,2025-04-08,N - NOT INJURED,0,NO DATA,99 - DOCTORS HOSPITAL OF LAREDO,2.532,,No Data,No Data,No Data,78046,78046,No,5NPE34AF4JH679654,61,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745349,No,LAREDO POLICE DEPARTMENT,2025-00055793,LAREDO,CHANGED LANE WHEN UNSAFE,WEBB,2025-04-08,N - NOT INJURED,0,NO DATA,99 - DOCTORS HOSPITAL OF LAREDO,2.532,,No Data,No Data,No Data,78046,78046,No,5NPE34AF4JH679654,42,2 - FEMALE,N - NOT INJURED,0,2,3 - FRONT RIGHT
20745362,Yes,AUSTIN POLICE DEPARTMENT,250980426,AUSTIN,FOLLOWED TOO CLOSELY,TRAVIS,2025-04-08,C - POSSIBLE INJURY,0,NO DATA,195 - NORTH AUSTIN MEDICAL CENTER,2.032,WA,No Data,No Data,No Data,78628,75006,No,ZFBHRFAB8N6X72782,43,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745362,Yes,AUSTIN POLICE DEPARTMENT,250980426,AUSTIN,FOLLOWED TOO CLOSELY,TRAVIS,2025-04-08,C - POSSIBLE INJURY,0,NO DATA,195 - NORTH AUSTIN MEDICAL CENTER,2.032,WA,No Data,No Data,No Data,78727,78727,No,4S4GUHF62R3839846,39,2 - FEMALE,C - POSSIBLE INJURY,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745363,Yes,AUSTIN POLICE DEPARTMENT,250980259,AUSTIN,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,TRAVIS,2025-04-08,B - SUSPECTED MINOR INJURY,0,NO DATA,243 - ST. DAVIDS SOUTH AUSTIN MEDICAL CENTER,7.14,NR,No Data,No Data,No Data,78612,78612,No,1G1ZE5ST0GF342089,67,2 - FEMALE,B - SUSPECTED MINOR INJURY,1,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745363,Yes,AUSTIN POLICE DEPARTMENT,250980259,AUSTIN,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,TRAVIS,2025-04-08,B - SUSPECTED MINOR INJURY,0,NO DATA,243 - ST. DAVIDS SOUTH AUSTIN MEDICAL CENTER,7.14,NR,No Data,No Data,No Data,78741,75016,No,5FPYK3F84PB011792,22,1 - MALE,B - SUSPECTED MINOR INJURY,1,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745363,Yes,AUSTIN POLICE DEPARTMENT,250980259,AUSTIN,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,TRAVIS,2025-04-08,B - SUSPECTED MINOR INJURY,0,NO DATA,243 - ST. DAVIDS SOUTH AUSTIN MEDICAL CENTER,7.14,NR,37 - FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,No Data,No Data,,78702,No,5N1DL0MN6LC526677,No Data,99 - UNKNOWN,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745364,Yes,AUSTIN POLICE DEPARTMENT,250980335,AUSTIN,DRIVER INATTENTION;FAILED TO CONTROL SPEED;FAILED TO YIELD RIGHT OF WAY - STOP SIGN,TRAVIS,2025-04-08,C - POSSIBLE INJURY,0,NO DATA,87 - DELL CHILDRENS MEDICAL CENTER,3.461,AR,No Data,No Data,No Data,78724,78724,No,5YFBURHE2FP272226,16,1 - MALE,C - POSSIBLE INJURY,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745364,Yes,AUSTIN POLICE DEPARTMENT,250980335,AUSTIN,DRIVER INATTENTION;FAILED TO CONTROL SPEED;FAILED TO YIELD RIGHT OF WAY - STOP SIGN,TRAVIS,2025-04-08,C - POSSIBLE INJURY,0,NO DATA,87 - DELL CHILDRENS MEDICAL CENTER,3.461,AR,No Data,No Data,No Data,78722,78722,No,JF2SJAWC8JH456183,33,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745376,Yes,WAXAHACHIE POLICE DEPARTMENT,240408-15117,WAXAHACHIE,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,ELLIS,2025-04-08,N - NOT INJURED,0,NO DATA,30 - BAYLOR SCOTT & WHITE MEDICAL CENTER AT WAXAHACHIE,2.376,,35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN,No Data,No Data,75154,75165,No,KM8SN4HF8JU286227,29,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745376,Yes,WAXAHACHIE POLICE DEPARTMENT,240408-15117,WAXAHACHIE,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,ELLIS,2025-04-08,N - NOT INJURED,0,NO DATA,30 - BAYLOR SCOTT & WHITE MEDICAL CENTER AT WAXAHACHIE,2.376,,35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN,No Data,No Data,75154,75165,No,KM8SN4HF8JU286227,4,1 - MALE,N - NOT INJURED,0,2,4 - SECOND SEAT LEFT OR MOTORCYCLE BACK PASSENGER
20745376,Yes,WAXAHACHIE POLICE DEPARTMENT,240408-15117,WAXAHACHIE,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,ELLIS,2025-04-08,N - NOT INJURED,0,NO DATA,30 - BAYLOR SCOTT & WHITE MEDICAL CENTER AT WAXAHACHIE,2.376,,35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN,No Data,No Data,75154,75165,No,KM8SN4HF8JU286227,7,1 - MALE,N - NOT INJURED,0,3,6 - SECOND SEAT RIGHT
20745376,Yes,WAXAHACHIE POLICE DEPARTMENT,240408-15117,WAXAHACHIE,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,ELLIS,2025-04-08,N - NOT INJURED,0,NO DATA,30 - BAYLOR SCOTT & WHITE MEDICAL CENTER AT WAXAHACHIE,2.376,,No Data,No Data,No Data,75165,75165,No,1HGCS2B85AA002359,35,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745396,Yes,FORT WORTH POLICE DEPARTMENT,250025045,FORT WORTH,FAILED TO CONTROL SPEED,TARRANT,2025-04-08,B - SUSPECTED MINOR INJURY,0,NO DATA,259 - TEXAS HEALTH HUGULEY HOSPITAL,3.047,AF,22 - FAILED TO CONTROL SPEED,No Data,No Data,76133,76140,No,1FUYSSEB2WL844222,32,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745396,Yes,FORT WORTH POLICE DEPARTMENT,250025045,FORT WORTH,FAILED TO CONTROL SPEED,TARRANT,2025-04-08,B - SUSPECTED MINOR INJURY,0,NO DATA,259 - TEXAS HEALTH HUGULEY HOSPITAL,3.047,AF,No Data,No Data,No Data,75078,75078,No,JM3KE4DY4E0313245,38,1 - MALE,B - SUSPECTED MINOR INJURY,1,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745408,Yes,HARRIS COUNTY CONSTABLE PRECINCT 4,2504-01008,OUTSIDE CITY LIMITS,DISTRACTION IN VEHICLE; FAILED TO DRIVE IN SINGLE LANE,HARRIS,2025-04-08,N - NOT INJURED,0,NO DATA,120 - HCA HOUSTON HEALTHCARE NORTHWEST,7.174,,19 - DISTRACTION IN VEHICLE,23 - FAILED TO DRIVE IN SINGLE LANE,No Data,77024,77024,No,5UXWX9C30H0T18193,55,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745418,Yes,TEMPLE POLICE DEPARTMENT,25000530,TEMPLE,FAILED TO CONTROL SPEED,BELL,2025-04-08,N - NOT INJURED,0,NO DATA,20 - BAYLOR SCOTT & WHITE MCLANE CHILDREN'S MEDICAL CENTER,3.175,,22 - FAILED TO CONTROL SPEED,No Data,No Data,76502,76513,No,2GNAXJEV4J6312574,29,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745418,Yes,TEMPLE POLICE DEPARTMENT,25000530,TEMPLE,FAILED TO CONTROL SPEED,BELL,2025-04-08,N - NOT INJURED,0,NO DATA,20 - BAYLOR SCOTT & WHITE MCLANE CHILDREN'S MEDICAL CENTER,3.175,,No Data,No Data,No Data,76502,76502,No,1C6HJTAG1LL160914,68,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745459,Yes,ADDISON POLICE DEPARTMENT,25-0804,ADDISON,DISTRACTION IN VEHICLE,DALLAS,2025-04-08,N - NOT INJURED,0,NO DATA,86 - DALLAS MEDICAL CENTER,3.536,,19 - DISTRACTION IN VEHICLE,No Data,No Data,75035,75013,No,JN8AS1MW2CM156321,44,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745459,Yes,ADDISON POLICE DEPARTMENT,25-0804,ADDISON,DISTRACTION IN VEHICLE,DALLAS,2025-04-08,N - NOT INJURED,0,NO DATA,86 - DALLAS MEDICAL CENTER,3.536,,No Data,No Data,No Data,76227,76227,No,WDCYC6BJ4KX314936,45,2 - FEMALE,99 - UNKNOWN,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745464,Yes,LONGVIEW POLICE DEPARTMENT,25-4600,LONGVIEW,FOLLOWED TOO CLOSELY,GREGG,2025-04-08,N - NOT INJURED,0,NO DATA,45 - CHRISTUS GOOD SHEPHERD MEDICAL CENTER - LONGVIEW,1.183,,No Data,No Data,No Data,75791,75602,No,1FD7X2A62NEF91253,60,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745464,Yes,LONGVIEW POLICE DEPARTMENT,25-4600,LONGVIEW,FOLLOWED TOO CLOSELY,GREGG,2025-04-08,N - NOT INJURED,0,NO DATA,45 - CHRISTUS GOOD SHEPHERD MEDICAL CENTER - LONGVIEW,1.183,,44 - FOLLOWED TOO CLOSELY,No Data,No Data,75602,75602,No,KNMAT2MT7GP664597,25,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745468,Yes,LONGVIEW POLICE DEPARTMENT,25-4598,LONGVIEW,CHANGED LANE WHEN UNSAFE,GREGG,2025-04-08,N - NOT INJURED,0,NO DATA,45 - CHRISTUS GOOD SHEPHERD MEDICAL CENTER - LONGVIEW,4.102,,No Data,No Data,No Data,75604,75604,No,4A32B3FF8BE031404,40,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745468,Yes,LONGVIEW POLICE DEPARTMENT,25-4598,LONGVIEW,CHANGED LANE WHEN UNSAFE,GREGG,2025-04-08,N - NOT INJURED,0,NO DATA,45 - CHRISTUS GOOD SHEPHERD MEDICAL CENTER - LONGVIEW,4.102,,4 - CHANGED LANE WHEN UNSAFE,No Data,No Data,75604,75604,No,1FUPCXYBXXPB39960,59,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745471,Yes,DALLAS COUNTY SHERIFF'S OFFICE,25-022327,DALLAS,CHANGED LANE WHEN UNSAFE,DALLAS,2025-04-08,N - NOT INJURED,0,NO DATA,177 - METHODIST CHARLTON MEDICAL CENTER,0.555,2,4 - CHANGED LANE WHEN UNSAFE,No Data,No Data,,No Data,Yes,No Data,No Data,99 - UNKNOWN,99 - UNKNOWN,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745471,Yes,DALLAS COUNTY SHERIFF'S OFFICE,25-022327,DALLAS,CHANGED LANE WHEN UNSAFE,DALLAS,2025-04-08,N - NOT INJURED,0,NO DATA,177 - METHODIST CHARLTON MEDICAL CENTER,0.555,2,No Data,No Data,No Data,75115,75115,No,3GNAXUEV2NL189067,26,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745471,Yes,DALLAS COUNTY SHERIFF'S OFFICE,25-022327,DALLAS,CHANGED LANE WHEN UNSAFE,DALLAS,2025-04-08,N - NOT INJURED,0,NO DATA,177 - METHODIST CHARLTON MEDICAL CENTER,0.555,2,No Data,No Data,No Data,75115,75115,No,3GNAXUEV2NL189067,7,1 - MALE,N - NOT INJURED,0,2,6 - SECOND SEAT RIGHT
20745482,Yes,SAN ANTONIO POLICE DEPARTMENT,SAPD25069663,SAN ANTONIO,BACKED WITHOUT SAFETY; DRIVER INATTENTION,BEXAR,2025-04-08,N - NOT INJURED,0,NO DATA,46 - CHRISTUS CHILDRENS HOSPITAL OF SAN ANTONIO,2.888,60,3 - BACKED WITHOUT SAFETY,20 - DRIVER INATTENTION,No Data,78254,78254,No,5FNRL6H81KB105596,19,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745484,Yes,DALLAS COUNTY SHERIFF'S OFFICE,25-022323,DALLAS,FOLLOWED TOO CLOSELY,DALLAS,2025-04-08,N - NOT INJURED,0,NO DATA,26 - BAYLOR UNIVERSITY MEDICAL CENTER,1.189,2,44 - FOLLOWED TOO CLOSELY,No Data,No Data,75125,75125,No,JNKBV61E37M707392,25,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745484,Yes,DALLAS COUNTY SHERIFF'S OFFICE,25-022323,DALLAS,FOLLOWED TOO CLOSELY,DALLAS,2025-04-08,N - NOT INJURED,0,NO DATA,26 - BAYLOR UNIVERSITY MEDICAL CENTER,1.189,2,No Data,No Data,No Data,75701,75701,No,W1N4M4GB0MW110286,27,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745484,Yes,DALLAS COUNTY SHERIFF'S OFFICE,25-022323,DALLAS,FOLLOWED TOO CLOSELY,DALLAS,2025-04-08,N - NOT INJURED,0,NO DATA,26 - BAYLOR UNIVERSITY MEDICAL CENTER,1.189,2,No Data,No Data,No Data,75701,75701,No,W1N4M4GB0MW110286,27,1 - MALE,N - NOT INJURED,0,2,3 - FRONT RIGHT
20745492,Yes,ALVIN POLICE DEPARTMENT,ALPD2500884,ALVIN,DISTRACTION IN VEHICLE; FAILED TO CONTROL SPEED,BRAZORIA,2025-04-08,N - NOT INJURED,0,NO DATA,289 - UTMB HEALTH LEAGUE CITY CAMPUS,11.393,,22 - FAILED TO CONTROL SPEED,No Data,No Data,77511,77511,No,JT2EL56E8S0065817,28,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745492,Yes,ALVIN POLICE DEPARTMENT,ALPD2500884,ALVIN,DISTRACTION IN VEHICLE; FAILED TO CONTROL SPEED,BRAZORIA,2025-04-08,N - NOT INJURED,0,NO DATA,289 - UTMB HEALTH LEAGUE CITY CAMPUS,11.393,,No Data,No Data,No Data,77511,77511,No,3N1CP5DV6RL516040,20,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745498,Yes,CONROE POLICE DEPARTMENT,25040248,CONROE,FAILED TO CONTROL SPEED,MONTGOMERY,2025-04-08,C - POSSIBLE INJURY,0,NO DATA,116 - HCA HOUSTON HEALTHCARE CONROE,2.679,,22 - FAILED TO CONTROL SPEED,No Data,No Data,77807,77807,No,5NPEC4AC6CH351550,32,1 - MALE,C - POSSIBLE INJURY,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745498,Yes,CONROE POLICE DEPARTMENT,25040248,CONROE,FAILED TO CONTROL SPEED,MONTGOMERY,2025-04-08,C - POSSIBLE INJURY,0,NO DATA,116 - HCA HOUSTON HEALTHCARE CONROE,2.679,,No Data,No Data,No Data,77358,77358,No,1FTER4FH2KLB02398,66,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745520,Yes,EL PASO POLICE DEPARTMENT,25-098075,EL PASO,OTHER (EXPLAIN IN NARRATIVE),EL PASO,2025-04-08,N - NOT INJURED,0,NO DATA,No Data,No Data,,98 - OTHER (EXPLAIN IN NARRATIVE),No Data,No Data,79932,79932,No,JTDKN3DU6A1006227,51,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20745520,Yes,EL PASO POLICE DEPARTMENT,25-098075,EL PASO,OTHER (EXPLAIN IN NARRATIVE),EL PASO,2025-04-08,N - NOT INJURED,0,NO DATA,No Data,No Data,,98 - OTHER (EXPLAIN IN NARRATIVE),No Data,No Data,79930,79930,No,KMHL14JA4PA330023,37,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
