"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 04/08/2025. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 311 Crashes containing 605 Units and 737 Persons"

"Filters Applied to current Query:"
"Crash Date Is Between  2025-04-04 00:00 and 2025-04-07 23:59"
""


"Crash ID","$1000 Damage to Any One Person's Property","Agency","Case ID","City","Contributing Factors","County","Crash Date","Crash Severity","Fatal Crash Flag","Intersecting Street Number","Nearest Trauma Center","Nearest Trauma Center Distance","Region","Contributing Factor 1","Contributing Factor 2","Contributing Factor 3","Driver Zip Code","Lessee/Owner Zip Code","Vehicle Hit and Run Flag","VIN","Person Age","Person Gender","Person Injury Severity","Person Non-Suspected Serious Injury Count","Person Number","Physical Location of An Occupant"
"20739177","Yes","EL PASO POLICE DEPARTMENT","25-094010","EL PASO","FAILED TO CONTROL SPEED","EL PASO","2025-04-04","B - SUSPECTED MINOR INJURY","0","NO DATA","268 - THE HOSPITALS OF PROVIDENCE SIERRA CAMPUS","4.97","","22 - FAILED TO CONTROL SPEED","No Data","No Data","79924","79924","No","4T1B11HK0JU550791","21","1 - MALE","B - SUSPECTED MINOR INJURY","1","2","3 - FRONT RIGHT"
"20739185","Yes","ALICE POLICE DEPARTMENT","2500005715","ALICE","TURNED IMPROPERLY - WRONG LANE","JIM WELLS","2025-04-04","C - POSSIBLE INJURY","0","NO DATA","60 - CHRISTUS SPOHN HOSPITAL ALICE","1.85","","No Data","No Data","No Data","76078","76078","No","1FTFW1EFXEFB68860","56","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739185","Yes","ALICE POLICE DEPARTMENT","2500005715","ALICE","TURNED IMPROPERLY - WRONG LANE","JIM WELLS","2025-04-04","C - POSSIBLE INJURY","0","NO DATA","60 - CHRISTUS SPOHN HOSPITAL ALICE","1.85","","No Data","No Data","No Data","76078","76078","No","1FTFW1EFXEFB68860","55","2 - FEMALE","N - NOT INJURED","0","2","3 - FRONT RIGHT"
"20739185","Yes","ALICE POLICE DEPARTMENT","2500005715","ALICE","TURNED IMPROPERLY - WRONG LANE","JIM WELLS","2025-04-04","C - POSSIBLE INJURY","0","NO DATA","60 - CHRISTUS SPOHN HOSPITAL ALICE","1.85","","No Data","No Data","No Data","76078","76078","No","1FTFW1EFXEFB68860","76","2 - FEMALE","N - NOT INJURED","0","3","6 - SECOND SEAT RIGHT"
"20739185","Yes","ALICE POLICE DEPARTMENT","2500005715","ALICE","TURNED IMPROPERLY - WRONG LANE","JIM WELLS","2025-04-04","C - POSSIBLE INJURY","0","NO DATA","60 - CHRISTUS SPOHN HOSPITAL ALICE","1.85","","No Data","No Data","No Data","78332","78332","No","KM8K22AA4MU710650","22","2 - FEMALE","C - POSSIBLE INJURY","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739185","Yes","ALICE POLICE DEPARTMENT","2500005715","ALICE","TURNED IMPROPERLY - WRONG LANE","JIM WELLS","2025-04-04","C - POSSIBLE INJURY","0","NO DATA","60 - CHRISTUS SPOHN HOSPITAL ALICE","1.85","","No Data","No Data","No Data","78332","78332","No","KM8K22AA4MU710650","19","2 - FEMALE","N - NOT INJURED","0","2","3 - FRONT RIGHT"
"20739185","Yes","ALICE POLICE DEPARTMENT","2500005715","ALICE","TURNED IMPROPERLY - WRONG LANE","JIM WELLS","2025-04-04","C - POSSIBLE INJURY","0","NO DATA","60 - CHRISTUS SPOHN HOSPITAL ALICE","1.85","","No Data","No Data","No Data","78332","78332","No","KM8K22AA4MU710650","19","2 - FEMALE","N - NOT INJURED","0","3","4 - SECOND SEAT LEFT OR MOTORCYCLE BACK PASSENGER"
"20739190","Yes","GEORGETOWN POLICE DEPARTMENT","2025-094-016","GEORGETOWN","FAILED TO YIELD RIGHT OF WAY - STOP SIGN","WILLIAMSON","2025-04-04","B - SUSPECTED MINOR INJURY","0","NO DATA","235 - ST. DAVIDS GEORGETOWN HOSPITAL, A ST. DAVIDS MEDICAL CENTER FACILITY","2.12","","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","78628","78628","No","5TDZKRFHXFS090881","45","2 - FEMALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739190","Yes","GEORGETOWN POLICE DEPARTMENT","2025-094-016","GEORGETOWN","FAILED TO YIELD RIGHT OF WAY - STOP SIGN","WILLIAMSON","2025-04-04","B - SUSPECTED MINOR INJURY","0","NO DATA","235 - ST. DAVIDS GEORGETOWN HOSPITAL, A ST. DAVIDS MEDICAL CENTER FACILITY","2.12","","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","78628","78628","No","5TDZKRFHXFS090881","12","1 - MALE","N - NOT INJURED","0","2","3 - FRONT RIGHT"
"20739190","Yes","GEORGETOWN POLICE DEPARTMENT","2025-094-016","GEORGETOWN","FAILED TO YIELD RIGHT OF WAY - STOP SIGN","WILLIAMSON","2025-04-04","B - SUSPECTED MINOR INJURY","0","NO DATA","235 - ST. DAVIDS GEORGETOWN HOSPITAL, A ST. DAVIDS MEDICAL CENTER FACILITY","2.12","","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","78628","78628","No","5TDZKRFHXFS090881","7","2 - FEMALE","N - NOT INJURED","0","3","4 - SECOND SEAT LEFT OR MOTORCYCLE BACK PASSENGER"
"20739190","Yes","GEORGETOWN POLICE DEPARTMENT","2025-094-016","GEORGETOWN","FAILED TO YIELD RIGHT OF WAY - STOP SIGN","WILLIAMSON","2025-04-04","B - SUSPECTED MINOR INJURY","0","NO DATA","235 - ST. DAVIDS GEORGETOWN HOSPITAL, A ST. DAVIDS MEDICAL CENTER FACILITY","2.12","","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","78628","78628","No","5TDZKRFHXFS090881","12","2 - FEMALE","N - NOT INJURED","0","4","6 - SECOND SEAT RIGHT"
"20739190","Yes","GEORGETOWN POLICE DEPARTMENT","2025-094-016","GEORGETOWN","FAILED TO YIELD RIGHT OF WAY - STOP SIGN","WILLIAMSON","2025-04-04","B - SUSPECTED MINOR INJURY","0","NO DATA","235 - ST. DAVIDS GEORGETOWN HOSPITAL, A ST. DAVIDS MEDICAL CENTER FACILITY","2.12","","No Data","No Data","No Data","78628","78628","No","1NXBU40E79Z139639","25","1 - MALE","B - SUSPECTED MINOR INJURY","1","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739192","Yes","HAYS COUNTY SHERIFF'S OFFICE","HCSO 2025-19101","OUTSIDE CITY LIMITS","DISREGARD STOP SIGN OR LIGHT; FAILED TO CONTROL SPEED; FAULTY EVASIVE ACTION","HAYS","2025-04-04","N - NOT INJURED","0","NO DATA","4 - ASCENSION SETON HAYS","4.518","","22 - FAILED TO CONTROL SPEED","16 - DISREGARD STOP SIGN OR LIGHT","No Data","78640","78640","No","1FM5K7D87KGA09776","17","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739192","Yes","HAYS COUNTY SHERIFF'S OFFICE","HCSO 2025-19101","OUTSIDE CITY LIMITS","DISREGARD STOP SIGN OR LIGHT; FAILED TO CONTROL SPEED; FAULTY EVASIVE ACTION","HAYS","2025-04-04","N - NOT INJURED","0","NO DATA","4 - ASCENSION SETON HAYS","4.518","","41 - FAULTY EVASIVE ACTION","No Data","No Data","78610","78610","No","1C6HJTAG7RL110091","22","2 - FEMALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739193","Yes","SAN ANTONIO POLICE DEPARTMENT","SAPD25066836","SAN ANTONIO","DRIVER INATTENTION","BEXAR","2025-04-04","N - NOT INJURED","0","NO DATA","65 - CHRISTUS SANTA ROSA HOSPITAL - WESTOVER HILLS","4.363","60","20 - DRIVER INATTENTION","No Data","No Data","UNKNOWN","UNKNOWN","Yes","UNKNOWN","No Data","99 - UNKNOWN","99 - UNKNOWN","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739193","Yes","SAN ANTONIO POLICE DEPARTMENT","SAPD25066836","SAN ANTONIO","DRIVER INATTENTION","BEXAR","2025-04-04","N - NOT INJURED","0","NO DATA","65 - CHRISTUS SANTA ROSA HOSPITAL - WESTOVER HILLS","4.363","60","No Data","No Data","No Data","78245","78245","No","WBAJE5C31HG916064","51","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739195","Yes","SAN ANTONIO POLICE DEPARTMENT","SAPD25066773","SAN ANTONIO","FOLLOWED TOO CLOSELY","BEXAR","2025-04-04","N - NOT INJURED","0","NO DATA","46 - CHRISTUS CHILDRENS HOSPITAL OF SAN ANTONIO","1.812","40","44 - FOLLOWED TOO CLOSELY","No Data","No Data","78504","78504","No","3GTP8DED8KG300541","41","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739195","Yes","SAN ANTONIO POLICE DEPARTMENT","SAPD25066773","SAN ANTONIO","FOLLOWED TOO CLOSELY","BEXAR","2025-04-04","N - NOT INJURED","0","NO DATA","46 - CHRISTUS CHILDRENS HOSPITAL OF SAN ANTONIO","1.812","40","No Data","No Data","No Data","78223","78223","No","1N4AL2AP0CN447167","19","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739196","Yes","SAN ANTONIO POLICE DEPARTMENT","SAPD25066905","SAN ANTONIO","OTHER (EXPLAIN IN NARRATIVE)","BEXAR","2025-04-04","C - POSSIBLE INJURY","0","NO DATA","187 - MISSION TRAIL BAPTIST HOSPITAL","7.454","60","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","78065","78204","No","1GCHK29K08E215115","19","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739196","Yes","SAN ANTONIO POLICE DEPARTMENT","SAPD25066905","SAN ANTONIO","OTHER (EXPLAIN IN NARRATIVE)","BEXAR","2025-04-04","C - POSSIBLE INJURY","0","NO DATA","187 - MISSION TRAIL BAPTIST HOSPITAL","7.454","60","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","78065","78204","No","1GCHK29K08E215115","19","2 - FEMALE","C - POSSIBLE INJURY","0","2","3 - FRONT RIGHT"
"20739197","Yes","SAN ANTONIO POLICE DEPARTMENT","SAPD25066921","SAN ANTONIO","TURNED WHEN UNSAFE","BEXAR","2025-04-04","N - NOT INJURED","0","NO DATA","46 - CHRISTUS CHILDRENS HOSPITAL OF SAN ANTONIO","10.791","60","66 - TURNED WHEN UNSAFE","No Data","No Data","78574","78574","No","3TMAZ5CN0JM075147","24","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739197","Yes","SAN ANTONIO POLICE DEPARTMENT","SAPD25066921","SAN ANTONIO","TURNED WHEN UNSAFE","BEXAR","2025-04-04","N - NOT INJURED","0","NO DATA","46 - CHRISTUS CHILDRENS HOSPITAL OF SAN ANTONIO","10.791","60","No Data","No Data","No Data","78073","78245","No","1GCUYEED5MZ329037","56","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739205","Yes","MONTGOMERY COUNTY CONSTABLE PRECINCT 4","25F011163","OUTSIDE CITY LIMITS","HAD BEEN DRINKING","MONTGOMERY","2025-04-04","C - POSSIBLE INJURY","0","NO DATA","118 - HCA HOUSTON HEALTHCARE KINGWOOD","3.839","","45 - HAD BEEN DRINKING","No Data","No Data","77012","77357","Yes","3N1AB61EX8L624093","42","99 - UNKNOWN","99 - UNKNOWN","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739205","Yes","MONTGOMERY COUNTY CONSTABLE PRECINCT 4","25F011163","OUTSIDE CITY LIMITS","HAD BEEN DRINKING","MONTGOMERY","2025-04-04","C - POSSIBLE INJURY","0","NO DATA","118 - HCA HOUSTON HEALTHCARE KINGWOOD","3.839","","No Data","No Data","No Data","77372","77372","No","KMHCM3AC5AU160599","23","2 - FEMALE","C - POSSIBLE INJURY","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739212","Yes","DALLAS POLICE DEPARTMENT","46921-2025","DALLAS","FAILED TO CONTROL SPEED","DALLAS","2025-04-04","N - NOT INJURED","0","NO DATA","215 - PARKLAND MEMORIAL HOSPITAL","0.307","","22 - FAILED TO CONTROL SPEED","No Data","No Data","76002","75041","No","JT2VV22W6M0149306","68","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739212","Yes","DALLAS POLICE DEPARTMENT","46921-2025","DALLAS","FAILED TO CONTROL SPEED","DALLAS","2025-04-04","N - NOT INJURED","0","NO DATA","215 - PARKLAND MEMORIAL HOSPITAL","0.307","","No Data","No Data","No Data","75211","75060","No","19UUA66208A017379","27","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739213","Yes","FLOWER MOUND POLICE DEPARTMENT","25015277","FLOWER MOUND","DISREGARD STOP AND GO SIGNAL; FAILED TO HEED WARNING SIGN","DENTON","2025-04-04","B - SUSPECTED MINOR INJURY","0","NO DATA","156 - MEDICAL CITY LEWISVILLE","3.364","","15 - DISREGARD STOP AND GO SIGNAL","No Data","No Data","75028","75028","No","5TDYZ3DC1KS003150","48","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739213","Yes","FLOWER MOUND POLICE DEPARTMENT","25015277","FLOWER MOUND","DISREGARD STOP AND GO SIGNAL; FAILED TO HEED WARNING SIGN","DENTON","2025-04-04","B - SUSPECTED MINOR INJURY","0","NO DATA","156 - MEDICAL CITY LEWISVILLE","3.364","","15 - DISREGARD STOP AND GO SIGNAL","No Data","No Data","75028","75028","No","5TDYZ3DC1KS003150","51","2 - FEMALE","B - SUSPECTED MINOR INJURY","1","2","3 - FRONT RIGHT"
"20739213","Yes","FLOWER MOUND POLICE DEPARTMENT","25015277","FLOWER MOUND","DISREGARD STOP AND GO SIGNAL; FAILED TO HEED WARNING SIGN","DENTON","2025-04-04","B - SUSPECTED MINOR INJURY","0","NO DATA","156 - MEDICAL CITY LEWISVILLE","3.364","","25 - FAILED TO HEED WARNING SIGN OR TRAFFIC CONTROL DEVICE","No Data","No Data","76051","76051","No","1J4GA59148L608970","17","1 - MALE","B - SUSPECTED MINOR INJURY","1","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739213","Yes","FLOWER MOUND POLICE DEPARTMENT","25015277","FLOWER MOUND","DISREGARD STOP AND GO SIGNAL; FAILED TO HEED WARNING SIGN","DENTON","2025-04-04","B - SUSPECTED MINOR INJURY","0","NO DATA","156 - MEDICAL CITY LEWISVILLE","3.364","","25 - FAILED TO HEED WARNING SIGN OR TRAFFIC CONTROL DEVICE","No Data","No Data","76051","76051","No","1J4GA59148L608970","16","2 - FEMALE","N - NOT INJURED","0","2","3 - FRONT RIGHT"
"20739217","Yes","LEE COUNTY SHERIFF'S OFFICE","25004358","OUTSIDE CITY LIMITS","DRIVER INATTENTION; FAILED TO CONTROL SPEED; FAULTY EVASIVE ACTION","LEE","2025-04-04","C - POSSIBLE INJURY","0","NO DATA","36 - CHI ST. JOSEPH HEALTH BURLESON HOSPITAL","16.257","","20 - DRIVER INATTENTION","22 - FAILED TO CONTROL SPEED","41 - FAULTY EVASIVE ACTION","77845","77845","No","3N1AB7AP6EY326758","37","1 - MALE","C - POSSIBLE INJURY","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739217","Yes","LEE COUNTY SHERIFF'S OFFICE","25004358","OUTSIDE CITY LIMITS","DRIVER INATTENTION; FAILED TO CONTROL SPEED; FAULTY EVASIVE ACTION","LEE","2025-04-04","C - POSSIBLE INJURY","0","NO DATA","36 - CHI ST. JOSEPH HEALTH BURLESON HOSPITAL","16.257","","20 - DRIVER INATTENTION","22 - FAILED TO CONTROL SPEED","41 - FAULTY EVASIVE ACTION","77845","77845","No","3N1AB7AP6EY326758","35","2 - FEMALE","N - NOT INJURED","0","2","3 - FRONT RIGHT"
"20739217","Yes","LEE COUNTY SHERIFF'S OFFICE","25004358","OUTSIDE CITY LIMITS","DRIVER INATTENTION; FAILED TO CONTROL SPEED; FAULTY EVASIVE ACTION","LEE","2025-04-04","C - POSSIBLE INJURY","0","NO DATA","36 - CHI ST. JOSEPH HEALTH BURLESON HOSPITAL","16.257","","No Data","No Data","No Data","78947","78947","No","2G1FB1E37E9285928","69","2 - FEMALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739223","Yes","WACO POLICE DEPARTMENT","25-4295","WACO","FAILED TO CONTROL SPEED","MCLENNAN","2025-04-04","B - SUSPECTED MINOR INJURY","0","NO DATA","2 - ASCENSION PROVIDENCE HOSPITAL","3.378","","22 - FAILED TO CONTROL SPEED","No Data","No Data","76706","76706","No","1G1BC5SM4G7241325","38","2 - FEMALE","B - SUSPECTED MINOR INJURY","1","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739223","Yes","WACO POLICE DEPARTMENT","25-4295","WACO","FAILED TO CONTROL SPEED","MCLENNAN","2025-04-04","B - SUSPECTED MINOR INJURY","0","NO DATA","2 - ASCENSION PROVIDENCE HOSPITAL","3.378","","No Data","No Data","No Data","76707","76707","No","1FTEW1E59JKD85384","30","2 - FEMALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739237","Yes","BAYTOWN POLICE DEPARTMENT","25-16182","BAYTOWN","CHANGED LANE WHEN UNSAFE; DRIVER INATTENTION","HARRIS","2025-04-04","N - NOT INJURED","0","NO DATA","122 - HCA HOUSTON HEALTHCARE SOUTHEAST","16.589","","4 - CHANGED LANE WHEN UNSAFE","No Data","No Data","77523","77523","No","4T1BE32K12U081480","36","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739237","Yes","BAYTOWN POLICE DEPARTMENT","25-16182","BAYTOWN","CHANGED LANE WHEN UNSAFE; DRIVER INATTENTION","HARRIS","2025-04-04","N - NOT INJURED","0","NO DATA","122 - HCA HOUSTON HEALTHCARE SOUTHEAST","16.589","","No Data","No Data","No Data","77523","77523","No","5N1DR3BD9PC203644","44","2 - FEMALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739238","Yes","BAYTOWN POLICE DEPARTMENT","2025-16126","BAYTOWN","FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","HARRIS","2025-04-04","N - NOT INJURED","0","NO DATA","122 - HCA HOUSTON HEALTHCARE SOUTHEAST","14.805","","37 - FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","No Data","No Data","78726","78726","No","1GYKNCRSXKZ191841","74","2 - FEMALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739238","Yes","BAYTOWN POLICE DEPARTMENT","2025-16126","BAYTOWN","FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","HARRIS","2025-04-04","N - NOT INJURED","0","NO DATA","122 - HCA HOUSTON HEALTHCARE SOUTHEAST","14.805","","No Data","No Data","No Data","77532","77532","No","5FNYF3H43DB040283","19","2 - FEMALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739246","Yes","BAYTOWN POLICE DEPARTMENT","2025-16037","BAYTOWN","DRIVER INATTENTION; FAILED TO DRIVE IN SINGLE LANE","HARRIS","2025-04-04","N - NOT INJURED","0","NO DATA","122 - HCA HOUSTON HEALTHCARE SOUTHEAST","13.457","","23 - FAILED TO DRIVE IN SINGLE LANE","No Data","No Data","70805","76092","No","1XPBDP9X1PD767766","41","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739255","Yes","ROUND ROCK POLICE DEPARTMENT","25-0404-0037","ROUND ROCK","DISREGARD STOP AND GO SIGNAL","WILLIAMSON","2025-04-04","N - NOT INJURED","0","NO DATA","224 - ROUND ROCK MEDICAL CENTER","2.705","VI","15 - DISREGARD STOP AND GO SIGNAL","No Data","No Data","78665","78664","No","1FM5K8AR7HGD57895","38","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739255","Yes","ROUND ROCK POLICE DEPARTMENT","25-0404-0037","ROUND ROCK","DISREGARD STOP AND GO SIGNAL","WILLIAMSON","2025-04-04","N - NOT INJURED","0","NO DATA","224 - ROUND ROCK MEDICAL CENTER","2.705","VI","No Data","No Data","No Data","78681","78681","No","1FMSK7KH3NGA19750","37","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739255","Yes","ROUND ROCK POLICE DEPARTMENT","25-0404-0037","ROUND ROCK","DISREGARD STOP AND GO SIGNAL","WILLIAMSON","2025-04-04","N - NOT INJURED","0","NO DATA","224 - ROUND ROCK MEDICAL CENTER","2.705","VI","No Data","No Data","No Data","78681","78681","No","1FMSK7KH3NGA19750","46","2 - FEMALE","N - NOT INJURED","0","2","3 - FRONT RIGHT"
"20739255","Yes","ROUND ROCK POLICE DEPARTMENT","25-0404-0037","ROUND ROCK","DISREGARD STOP AND GO SIGNAL","WILLIAMSON","2025-04-04","N - NOT INJURED","0","NO DATA","224 - ROUND ROCK MEDICAL CENTER","2.705","VI","No Data","No Data","No Data","78681","78681","No","1FMSK7KH3NGA19750","15","2 - FEMALE","N - NOT INJURED","0","3","3 - FRONT RIGHT"
"20739255","Yes","ROUND ROCK POLICE DEPARTMENT","25-0404-0037","ROUND ROCK","DISREGARD STOP AND GO SIGNAL","WILLIAMSON","2025-04-04","N - NOT INJURED","0","NO DATA","224 - ROUND ROCK MEDICAL CENTER","2.705","VI","No Data","No Data","No Data","78681","78681","No","1FMSK7KH3NGA19750","12","1 - MALE","N - NOT INJURED","0","4","4 - SECOND SEAT LEFT OR MOTORCYCLE BACK PASSENGER"
"20739256","Yes","DALLAS POLICE DEPARTMENT","47121-2025","DALLAS","OTHER (EXPLAIN IN NARRATIVE)","COLLIN","2025-04-04","C - POSSIBLE INJURY","0","NO DATA","260 - TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO","3.197","","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","75006","75006","No","2HGFB2F58DH510568","44","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739256","Yes","DALLAS POLICE DEPARTMENT","47121-2025","DALLAS","OTHER (EXPLAIN IN NARRATIVE)","COLLIN","2025-04-04","C - POSSIBLE INJURY","0","NO DATA","260 - TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO","3.197","","No Data","No Data","No Data","75081","75081","No","1FADP3F24DL213812","24","1 - MALE","C - POSSIBLE INJURY","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739261","Yes","DALLAS POLICE DEPARTMENT","47220-2025","DALLAS","TURNED WHEN UNSAFE","DALLAS","2025-04-04","N - NOT INJURED","0","NO DATA","86 - DALLAS MEDICAL CENTER","1.311","","66 - TURNED WHEN UNSAFE","No Data","No Data","75006","75006","No","1HGCR2F53FA176756","21","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739269","Yes","LEAGUE CITY POLICE DEPARTMENT","LCPD25-01776","LEAGUE CITY","FAILED TO CONTROL SPEED","GALVESTON","2025-04-04","N - NOT INJURED","0","NO DATA","289 - UTMB HEALTH LEAGUE CITY CAMPUS","3.295","","22 - FAILED TO CONTROL SPEED","No Data","No Data","77573","77573","No","JN1BJ1CP9HW026306","70","2 - FEMALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739269","Yes","LEAGUE CITY POLICE DEPARTMENT","LCPD25-01776","LEAGUE CITY","FAILED TO CONTROL SPEED","GALVESTON","2025-04-04","N - NOT INJURED","0","NO DATA","289 - UTMB HEALTH LEAGUE CITY CAMPUS","3.295","","No Data","No Data","No Data","77539","77539","No","5TFUW5F13JX695466","66","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739273","No","ODESSA POLICE DEPARTMENT","25-0003603","ODESSA","FAILED TO CONTROL SPEED","ECTOR","2025-04-04","N - NOT INJURED","0","NO DATA","204 - ODESSA REGIONAL MEDICAL CENTER","2.431","","No Data","No Data","No Data","","No Data","Yes","No Data","No Data","99 - UNKNOWN","99 - UNKNOWN","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739273","No","ODESSA POLICE DEPARTMENT","25-0003603","ODESSA","FAILED TO CONTROL SPEED","ECTOR","2025-04-04","N - NOT INJURED","0","NO DATA","204 - ODESSA REGIONAL MEDICAL CENTER","2.431","","No Data","No Data","No Data","","No Data","Yes","No Data","No Data","99 - UNKNOWN","99 - UNKNOWN","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739273","No","ODESSA POLICE DEPARTMENT","25-0003603","ODESSA","FAILED TO CONTROL SPEED","ECTOR","2025-04-04","N - NOT INJURED","0","NO DATA","204 - ODESSA REGIONAL MEDICAL CENTER","2.431","","22 - FAILED TO CONTROL SPEED","No Data","No Data","79762","79762","No","KMHCT4AEXHU185664","68","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739276","Yes","LEAGUE CITY POLICE DEPARTMENT","25-01774","LEAGUE CITY","CHANGED LANE WHEN UNSAFE","GALVESTON","2025-04-04","N - NOT INJURED","0","NO DATA","289 - UTMB HEALTH LEAGUE CITY CAMPUS","1.124","","4 - CHANGED LANE WHEN UNSAFE","No Data","No Data","77511","77511","No","3GTU2UEC0EG106537","20","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739276","Yes","LEAGUE CITY POLICE DEPARTMENT","25-01774","LEAGUE CITY","CHANGED LANE WHEN UNSAFE","GALVESTON","2025-04-04","N - NOT INJURED","0","NO DATA","289 - UTMB HEALTH LEAGUE CITY CAMPUS","1.124","","No Data","No Data","No Data","77573","77573","No","5TFVC5DB2PX024209","60","1 - MALE","N - NOT INJURED","0","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER"
"20739276","Yes","LEAGUE CITY POLICE DEPARTMENT","25-01774","LEAGUE CITY","CHANGED LANE WHEN UNSAFE","GALVESTON","2025-04-04","N - NOT INJURED","0","NO DATA","289 - UTMB HEALTH LEAGUE CITY CAMPUS","1.124","","No Data","No Data","No Data","77573","77573","No","5TFVC5DB2PX024209","49","2 - FEMALE","N - NOT INJURED","0","2","3 - FRONT RIGHT"
"20739276","Yes","LEAGUE CITY POLICE DEPARTMENT","25-01774","LEAGUE CITY","CHANGED LANE WHEN UNSAFE","GALVESTON","2025-04-04","N - NOT INJURED","0","NO DATA","289 - UTMB HEALTH LEAGUE CITY CAMPUS","1.124","","No Data","No Data","No Data","77573","77573","No","5TFVC5DB2PX024209","15","1 - MALE","N - NOT INJURED","0","3","4 - SECOND SEAT LEFT OR MOTORCYCLE BACK PASSENGER"
